MONTH,REGION,COUNTRYOFRESIDENCE,OVERNIGHTSTAYS
2022-01-01,Geneva,Other South American countries,963
2022-01-01,Geneva,Other Central American countries,408
2022-01-01,Geneva,Egypt,465
2022-01-01,Geneva,Other North African countries,1200
2022-01-01,Geneva,South Africa,139
2022-01-01,Geneva,Other African countries,1838
2022-01-01,Geneva,Bahrain,103
2022-01-01,Geneva,Israel,523
2022-01-01,Geneva,India,703
2022-01-01,Geneva,Japan,360
2022-01-01,Geneva,Other South-East Asian countries,707
2022-01-01,Geneva,Qatar,964
2022-01-01,Geneva,Kuwait,685
2022-01-01,Geneva,Australia,563
2022-01-01,Geneva,China,576
2022-01-01,Geneva,Hong Kong,169
2022-01-01,Geneva,Indonesia,537
2022-01-01,Geneva,South Korea,125
2022-01-01,Geneva,Malaysia,253
2022-01-01,Geneva,Philippines,221
2022-01-01,Geneva,"New Zealand, Oceania",96
2022-01-01,Geneva,Singapore,559
2022-01-01,Geneva,Oman,92
2022-01-01,Geneva,Taiwan (Chinese Taipei),36
2022-01-01,Geneva,Thailand,413
2022-01-01,Geneva,Other West Asian countries,950
2022-01-01,Geneva,Estonia,110
2022-01-01,Geneva,Latvia,51
2022-01-01,Geneva,Lithuania,132
2022-01-01,Geneva,Saudi Arabia,3684
2022-01-01,Geneva,United Arab Emirates,2553
2022-01-01,Geneva,Croatia,62
2022-01-01,Geneva,Romania,525
2022-01-01,Geneva,Russia,1744
2022-01-01,Geneva,Slovakia,83
2022-01-01,Geneva,Slovenia,42
2022-01-01,Geneva,Czechia,209
2022-01-01,Geneva,Ukraine,1224
2022-01-01,Geneva,Serbia,118
2022-01-01,Valais,Switzerland,264163
2022-01-01,Valais,Germany,22843
2022-01-01,Valais,France,11608
2022-01-01,Valais,Italy,4215
2022-01-01,Valais,Austria,1071
2022-01-01,Valais,United Kingdom,29610
2022-01-01,Valais,Irland,893
2022-01-01,Valais,Netherlands,12012
2022-01-01,Valais,Belgium,6033
2022-01-01,Valais,Luxembourg,2130
2022-01-01,Valais,Denmark,2099
2022-01-01,Valais,Sweden,1635
2022-01-01,Valais,Norway,538
2022-01-01,Valais,Finland,713
2022-01-01,Valais,Spain,2842
2022-01-01,Valais,Portugal,656
2022-01-01,Valais,Greece,630
2022-01-01,Valais,Turkey,338
2022-01-01,Valais,Other European countries,738
2022-01-01,Valais,Liechtenstein,123
2022-01-01,Valais,Iceland,159
2022-01-01,Valais,Poland,1212
2022-01-01,Valais,Hungary,323
2022-01-01,Valais,Belarus,60
2022-01-01,Valais,Bulgaria,122
2022-01-01,Valais,Malta,59
2022-01-01,Valais,Cyprus,424
2022-01-01,Valais,Chile,533
2022-01-01,Valais,United States,12888
2022-01-01,Valais,Canada,773
2022-01-01,Valais,Mexico,469
2022-01-01,Valais,Brazil,5545
2022-01-01,Valais,Argentina,265
2022-01-01,Valais,Other South American countries,1603
2022-01-01,Valais,Other Central American countries,325
2022-01-01,Valais,Egypt,204
2022-01-01,Valais,Other North African countries,20
2022-01-01,Valais,South Africa,88
2022-01-01,Valais,Other African countries,156
2022-01-01,Valais,Bahrain,26
2022-01-01,Valais,Israel,235
2022-01-01,Valais,India,261
2022-01-01,Valais,Japan,75
2022-01-01,Valais,Other South-East Asian countries,436
2022-01-01,Valais,Qatar,28
2022-01-01,Valais,Kuwait,114
2022-01-01,Valais,Australia,1072
2022-01-01,Valais,China,331
2022-01-01,Valais,Hong Kong,105
2022-01-01,Valais,Indonesia,274
2022-01-01,Valais,South Korea,139
2022-01-01,Valais,Malaysia,298
2022-01-01,Valais,Philippines,60
2022-01-01,Valais,"New Zealand, Oceania",112
2022-01-01,Valais,Singapore,1169
2022-01-01,Valais,Oman,21
2022-01-01,Valais,Taiwan (Chinese Taipei),42
2022-01-01,Valais,Thailand,579
2022-01-01,Valais,Other West Asian countries,320
2022-01-01,Valais,Estonia,195
2022-01-01,Valais,Latvia,159
2022-01-01,Valais,Lithuania,522
2022-01-01,Valais,Saudi Arabia,593
2022-01-01,Valais,United Arab Emirates,633
2022-01-01,Valais,Croatia,222
2022-01-01,Valais,Romania,688
2022-01-01,Valais,Russia,4214
2022-01-01,Valais,Slovakia,159
2022-01-01,Valais,Slovenia,140
2022-01-01,Valais,Czechia,420
2022-01-01,Valais,Ukraine,1448
2022-01-01,Valais,Serbia,283
2022-01-01,Ticino,Switzerland,41278
2022-01-01,Ticino,Germany,2727
2022-01-01,Ticino,France,957
2022-01-01,Ticino,Italy,6972
2022-01-01,Ticino,Austria,171
2022-01-01,Ticino,United Kingdom,314
2022-01-01,Ticino,Irland,93
2022-01-01,Ticino,Netherlands,460
2022-01-01,Ticino,Belgium,149
2022-01-01,Ticino,Luxembourg,68
2022-01-01,Ticino,Denmark,47
2022-01-01,Ticino,Sweden,23
2022-01-01,Ticino,Norway,24
2022-01-01,Ticino,Finland,45
2022-01-01,Ticino,Spain,566
2022-01-01,Ticino,Portugal,198
2022-01-01,Ticino,Greece,55
2022-01-01,Ticino,Turkey,124
2022-01-01,Ticino,Other European countries,143
2022-01-01,Ticino,Liechtenstein,120
2022-01-01,Ticino,Iceland,1
2022-01-01,Ticino,Poland,170
2022-01-01,Ticino,Hungary,46
2022-01-01,Ticino,Belarus,7
2022-01-01,Ticino,Bulgaria,21
2022-01-01,Ticino,Malta,51
2022-01-01,Ticino,Cyprus,26
2022-01-01,Ticino,Chile,23
2022-01-01,Ticino,United States,829
2022-01-01,Ticino,Canada,67
2022-01-01,Ticino,Mexico,64
2022-01-01,Ticino,Brazil,241
2022-01-01,Ticino,Argentina,22
2022-01-01,Ticino,Other South American countries,100
2022-01-01,Ticino,Other Central American countries,72
2022-01-01,Ticino,Egypt,16
2022-01-01,Ticino,Other North African countries,88
2022-01-01,Ticino,South Africa,22
2022-01-01,Ticino,Other African countries,111
2022-01-01,Ticino,Bahrain,0
2022-01-01,Ticino,Israel,35
2022-01-01,Ticino,India,139
2022-01-01,Ticino,Japan,7
2022-01-01,Ticino,Other South-East Asian countries,161
2022-01-01,Ticino,Qatar,13
2022-01-01,Ticino,Kuwait,12
2022-01-01,Ticino,Australia,42
2022-01-01,Ticino,China,73
2022-01-01,Ticino,Hong Kong,3
2022-01-01,Ticino,Indonesia,15
2022-01-01,Ticino,South Korea,13
2022-01-01,Ticino,Malaysia,0
2022-01-01,Ticino,Philippines,12
2022-01-01,Ticino,"New Zealand, Oceania",1
2022-01-01,Ticino,Singapore,98
2022-01-01,Ticino,Oman,0
2022-01-01,Ticino,Taiwan (Chinese Taipei),13
2022-01-01,Ticino,Thailand,87
2022-01-01,Ticino,Other West Asian countries,127
2022-01-01,Ticino,Estonia,22
2022-01-01,Ticino,Latvia,20
2022-01-01,Ticino,Lithuania,21
2022-01-01,Ticino,Saudi Arabia,94
2022-01-01,Ticino,United Arab Emirates,103
2022-01-01,Ticino,Croatia,48
2022-01-01,Ticino,Romania,169
2022-01-01,Ticino,Russia,165
2022-01-01,Ticino,Slovakia,27
2022-01-01,Ticino,Slovenia,45
2022-01-01,Ticino,Czechia,52
2022-01-01,Ticino,Ukraine,172
2022-01-01,Ticino,Serbia,47
2022-01-01,Fribourg Region,Switzerland,16356
2022-01-01,Fribourg Region,Germany,1106
2022-01-01,Fribourg Region,France,1446
2022-01-01,Fribourg Region,Italy,378
2022-01-01,Fribourg Region,Austria,29
2022-01-01,Fribourg Region,United Kingdom,48
2022-01-01,Fribourg Region,Irland,13
2022-01-01,Fribourg Region,Netherlands,143
2022-01-01,Fribourg Region,Belgium,212
2022-01-01,Fribourg Region,Luxembourg,25
2022-01-01,Fribourg Region,Denmark,9
2022-01-01,Fribourg Region,Sweden,15
2022-01-01,Fribourg Region,Norway,15
2022-01-01,Fribourg Region,Finland,0
2022-01-01,Fribourg Region,Spain,49
2022-01-01,Fribourg Region,Portugal,163
2022-01-01,Fribourg Region,Greece,0
2022-01-01,Fribourg Region,Turkey,0
2022-01-01,Fribourg Region,Other European countries,34
2022-01-01,Fribourg Region,Liechtenstein,8
2022-01-01,Fribourg Region,Iceland,2
2022-01-01,Fribourg Region,Poland,13
2022-01-01,Fribourg Region,Hungary,2
2022-01-01,Fribourg Region,Belarus,0
2022-01-01,Fribourg Region,Bulgaria,341
2022-01-01,Fribourg Region,Malta,0
2022-01-01,Fribourg Region,Cyprus,0
2022-01-01,Fribourg Region,Chile,0
2022-01-01,Fribourg Region,United States,116
2022-01-01,Fribourg Region,Canada,2
2022-01-01,Fribourg Region,Mexico,3
2022-01-01,Fribourg Region,Brazil,43
2022-01-01,Fribourg Region,Argentina,2
2022-01-01,Fribourg Region,Other South American countries,4
2022-01-01,Fribourg Region,Other Central American countries,5
2022-01-01,Fribourg Region,Egypt,0
2022-01-01,Fribourg Region,Other North African countries,8
2022-01-01,Fribourg Region,South Africa,0
2022-01-01,Fribourg Region,Other African countries,14
2022-01-01,Fribourg Region,Bahrain,0
2022-01-01,Fribourg Region,Israel,0
2022-01-01,Fribourg Region,India,0
2022-01-01,Fribourg Region,Japan,0
2022-01-01,Fribourg Region,Other South-East Asian countries,7
2022-01-01,Fribourg Region,Qatar,2
2022-01-01,Fribourg Region,Kuwait,0
2022-01-01,Fribourg Region,Australia,2
2022-01-01,Fribourg Region,China,36
2022-01-01,Fribourg Region,Hong Kong,0
2022-01-01,Fribourg Region,Indonesia,0
2022-01-01,Fribourg Region,South Korea,0
2022-01-01,Fribourg Region,Malaysia,0
2022-01-01,Fribourg Region,Philippines,2
2022-01-01,Fribourg Region,"New Zealand, Oceania",0
2022-01-01,Fribourg Region,Singapore,8
2022-01-01,Fribourg Region,Oman,0
2022-01-01,Fribourg Region,Taiwan (Chinese Taipei),0
2022-01-01,Fribourg Region,Thailand,7
2022-01-01,Fribourg Region,Other West Asian countries,3
2022-01-01,Fribourg Region,Estonia,1
2022-01-01,Fribourg Region,Latvia,0
2022-01-01,Fribourg Region,Lithuania,0
2022-01-01,Fribourg Region,Saudi Arabia,0
2022-01-01,Fribourg Region,United Arab Emirates,7
2022-01-01,Fribourg Region,Croatia,4
2022-01-01,Fribourg Region,Romania,58
2022-01-01,Fribourg Region,Russia,6
2022-01-01,Fribourg Region,Slovakia,25
2022-01-01,Fribourg Region,Slovenia,0
2022-01-01,Fribourg Region,Czechia,0
2022-01-01,Fribourg Region,Ukraine,7
2022-01-01,Fribourg Region,Serbia,6
2022-01-01,Aargau and Solothurn Region,Switzerland,29243
2022-01-01,Aargau and Solothurn Region,Germany,7080
2022-01-01,Aargau and Solothurn Region,France,770
2022-01-01,Aargau and Solothurn Region,Italy,1006
2022-01-01,Aargau and Solothurn Region,Austria,877
2022-01-01,Aargau and Solothurn Region,United Kingdom,209
2022-01-01,Aargau and Solothurn Region,Irland,52
2022-01-01,Aargau and Solothurn Region,Netherlands,490
2022-01-01,Aargau and Solothurn Region,Belgium,156
2022-01-01,Aargau and Solothurn Region,Luxembourg,41
2022-01-01,Aargau and Solothurn Region,Denmark,72
2022-01-01,Aargau and Solothurn Region,Sweden,121
2022-01-01,Aargau and Solothurn Region,Norway,48
2022-01-01,Aargau and Solothurn Region,Finland,7
2022-01-01,Aargau and Solothurn Region,Spain,151
2022-01-01,Aargau and Solothurn Region,Portugal,212
2022-01-01,Aargau and Solothurn Region,Greece,99
2022-01-01,Aargau and Solothurn Region,Turkey,136
2022-01-01,Aargau and Solothurn Region,Other European countries,260
2022-01-01,Aargau and Solothurn Region,Liechtenstein,72
2022-01-01,Aargau and Solothurn Region,Iceland,2
2022-01-01,Aargau and Solothurn Region,Poland,1067
2022-01-01,Aargau and Solothurn Region,Hungary,297
2022-01-01,Aargau and Solothurn Region,Belarus,0
2022-01-01,Aargau and Solothurn Region,Bulgaria,89
2022-01-01,Aargau and Solothurn Region,Malta,0
2022-01-01,Aargau and Solothurn Region,Cyprus,0
2022-01-01,Aargau and Solothurn Region,Chile,3
2022-01-01,Aargau and Solothurn Region,United States,297
2022-01-01,Aargau and Solothurn Region,Canada,22
2022-01-01,Aargau and Solothurn Region,Mexico,0
2022-01-01,Aargau and Solothurn Region,Brazil,43
2022-01-01,Aargau and Solothurn Region,Argentina,1
2022-01-01,Aargau and Solothurn Region,Other South American countries,12
2022-01-01,Aargau and Solothurn Region,Other Central American countries,28
2022-01-01,Aargau and Solothurn Region,Egypt,21
2022-01-01,Aargau and Solothurn Region,Other North African countries,8
2022-01-01,Aargau and Solothurn Region,South Africa,0
2022-01-01,Aargau and Solothurn Region,Other African countries,84
2022-01-01,Aargau and Solothurn Region,Bahrain,2
2022-01-01,Aargau and Solothurn Region,Israel,26
2022-01-01,Aargau and Solothurn Region,India,241
2022-01-01,Aargau and Solothurn Region,Japan,98
2022-01-01,Aargau and Solothurn Region,Other South-East Asian countries,47
2022-01-01,Aargau and Solothurn Region,Qatar,0
2022-01-01,Aargau and Solothurn Region,Kuwait,0
2022-01-01,Aargau and Solothurn Region,Australia,20
2022-01-01,Aargau and Solothurn Region,China,6
2022-01-01,Aargau and Solothurn Region,Hong Kong,1
2022-01-01,Aargau and Solothurn Region,Indonesia,0
2022-01-01,Aargau and Solothurn Region,South Korea,12
2022-01-01,Aargau and Solothurn Region,Malaysia,0
2022-01-01,Aargau and Solothurn Region,Philippines,0
2022-01-01,Aargau and Solothurn Region,"New Zealand, Oceania",4
2022-01-01,Aargau and Solothurn Region,Singapore,27
2022-01-01,Aargau and Solothurn Region,Oman,0
2022-01-01,Aargau and Solothurn Region,Taiwan (Chinese Taipei),2
2022-01-01,Aargau and Solothurn Region,Thailand,5
2022-01-01,Aargau and Solothurn Region,Other West Asian countries,106
2022-01-01,Aargau and Solothurn Region,Estonia,0
2022-01-01,Aargau and Solothurn Region,Latvia,19
2022-01-01,Aargau and Solothurn Region,Lithuania,36
2022-01-01,Aargau and Solothurn Region,Saudi Arabia,19
2022-01-01,Aargau and Solothurn Region,United Arab Emirates,10
2022-01-01,Aargau and Solothurn Region,Croatia,29
2022-01-01,Aargau and Solothurn Region,Romania,240
2022-01-01,Aargau and Solothurn Region,Russia,51
2022-01-01,Aargau and Solothurn Region,Slovakia,87
2022-01-01,Aargau and Solothurn Region,Slovenia,82
2022-01-01,Aargau and Solothurn Region,Czechia,126
2022-01-01,Aargau and Solothurn Region,Ukraine,17
2022-01-01,Aargau and Solothurn Region,Serbia,147
2022-02-01,Graubünden,Switzerland,583762
2022-02-01,Graubünden,Germany,86315
2022-02-01,Graubünden,France,12150
2022-02-01,Graubünden,Italy,10452
2022-02-01,Graubünden,Austria,3923
2022-02-01,Graubünden,United Kingdom,35075
2022-02-01,Graubünden,Irland,1162
2022-02-01,Graubünden,Netherlands,15604
2022-02-01,Graubünden,Belgium,11333
2022-02-01,Graubünden,Luxembourg,5163
2022-02-01,Graubünden,Denmark,4047
2022-02-01,Graubünden,Sweden,3071
2022-02-01,Graubünden,Norway,996
2022-02-01,Graubünden,Finland,1282
2022-02-01,Graubünden,Spain,1649
2022-02-01,Graubünden,Portugal,847
2022-02-01,Graubünden,Greece,1063
2022-02-01,Graubünden,Turkey,1390
2022-02-01,Graubünden,Other European countries,1436
2022-02-01,Graubünden,Liechtenstein,1007
2022-02-01,Graubünden,Iceland,24
2022-02-01,Graubünden,Poland,7373
2022-02-01,Graubünden,Hungary,433
2022-02-01,Graubünden,Belarus,98
2022-02-01,Graubünden,Bulgaria,451
2022-02-01,Graubünden,Malta,175
2022-02-01,Graubünden,Cyprus,409
2022-02-01,Graubünden,Chile,57
2022-02-01,Graubünden,United States,7212
2022-02-01,Graubünden,Canada,963
2022-02-01,Graubünden,Mexico,217
2022-02-01,Graubünden,Brazil,4251
2022-02-01,Graubünden,Argentina,85
2022-02-01,Graubünden,Other South American countries,95
2022-02-01,Graubünden,Other Central American countries,236
2022-02-01,Graubünden,Egypt,12
2022-02-01,Graubünden,Other North African countries,315
2022-02-01,Graubünden,South Africa,98
2022-02-01,Graubünden,Other African countries,175
2022-02-01,Graubünden,Bahrain,53
2022-02-01,Graubünden,Israel,1599
2022-02-01,Graubünden,India,308
2022-02-01,Graubünden,Japan,91
2022-02-01,Graubünden,Other South-East Asian countries,303
2022-02-01,Graubünden,Qatar,266
2022-02-01,Graubünden,Kuwait,243
2022-02-01,Graubünden,Australia,530
2022-02-01,Graubünden,China,97
2022-02-01,Graubünden,Hong Kong,242
2022-02-01,Graubünden,Indonesia,25
2022-02-01,Graubünden,South Korea,55
2022-02-01,Graubünden,Malaysia,168
2022-02-01,Graubünden,Philippines,14
2022-02-01,Graubünden,"New Zealand, Oceania",183
2022-02-01,Graubünden,Singapore,409
2022-02-01,Graubünden,Oman,3
2022-02-01,Graubünden,Taiwan (Chinese Taipei),56
2022-02-01,Graubünden,Thailand,220
2022-02-01,Graubünden,Other West Asian countries,118
2022-02-01,Graubünden,Estonia,532
2022-02-01,Graubünden,Latvia,254
2022-02-01,Graubünden,Lithuania,281
2022-02-01,Graubünden,Saudi Arabia,198
2022-02-01,Graubünden,United Arab Emirates,1184
2022-02-01,Graubünden,Croatia,438
2022-02-01,Graubünden,Romania,915
2022-02-01,Graubünden,Russia,1966
2022-02-01,Graubünden,Slovakia,409
2022-02-01,Graubünden,Slovenia,371
2022-02-01,Graubünden,Czechia,3024
2022-02-01,Graubünden,Ukraine,1015
2022-02-01,Graubünden,Serbia,194
2022-02-01,Eastern Switzerland,Switzerland,90045
2022-02-01,Eastern Switzerland,Germany,14796
2022-02-01,Eastern Switzerland,France,1077
2022-02-01,Eastern Switzerland,Italy,1552
2022-02-01,Eastern Switzerland,Austria,1688
2022-02-01,Eastern Switzerland,United Kingdom,1020
2022-02-01,Eastern Switzerland,Irland,91
2022-02-01,Eastern Switzerland,Netherlands,1994
2022-02-01,Eastern Switzerland,Belgium,445
2022-02-01,Eastern Switzerland,Luxembourg,343
2022-02-01,Eastern Switzerland,Denmark,192
2022-02-01,Eastern Switzerland,Sweden,149
2022-02-01,Eastern Switzerland,Norway,59
2022-02-01,Eastern Switzerland,Finland,62
2022-02-01,Eastern Switzerland,Spain,262
2022-02-01,Eastern Switzerland,Portugal,62
2022-02-01,Eastern Switzerland,Greece,57
2022-02-01,Eastern Switzerland,Turkey,93
2022-02-01,Eastern Switzerland,Other European countries,317
2022-02-01,Eastern Switzerland,Liechtenstein,232
2022-02-01,Eastern Switzerland,Iceland,0
2022-02-01,Eastern Switzerland,Poland,353
2022-02-01,Eastern Switzerland,Hungary,193
2022-02-01,Eastern Switzerland,Belarus,45
2022-02-01,Eastern Switzerland,Bulgaria,35
2022-02-01,Eastern Switzerland,Malta,0
2022-02-01,Eastern Switzerland,Cyprus,40
2022-02-01,Eastern Switzerland,Chile,6
2022-02-01,Eastern Switzerland,United States,567
2022-02-01,Eastern Switzerland,Canada,79
2022-02-01,Eastern Switzerland,Mexico,21
2022-02-01,Eastern Switzerland,Brazil,97
2022-02-01,Eastern Switzerland,Argentina,21
2022-02-01,Eastern Switzerland,Other South American countries,15
2022-02-01,Eastern Switzerland,Other Central American countries,108
2022-02-01,Eastern Switzerland,Egypt,2
2022-02-01,Eastern Switzerland,Other North African countries,54
2022-02-01,Eastern Switzerland,South Africa,98
2022-02-01,Eastern Switzerland,Other African countries,51
2022-02-01,Eastern Switzerland,Bahrain,0
2022-02-01,Eastern Switzerland,Israel,121
2022-02-01,Eastern Switzerland,India,220
2022-02-01,Eastern Switzerland,Japan,5
2022-02-01,Eastern Switzerland,Other South-East Asian countries,23
2022-02-01,Eastern Switzerland,Qatar,0
2022-02-01,Eastern Switzerland,Kuwait,43
2022-02-01,Eastern Switzerland,Australia,63
2022-02-01,Eastern Switzerland,China,48
2022-02-01,Eastern Switzerland,Hong Kong,38
2022-02-01,Eastern Switzerland,Indonesia,1
2022-02-01,Eastern Switzerland,South Korea,49
2022-02-01,Eastern Switzerland,Malaysia,2
2022-02-01,Eastern Switzerland,Philippines,2
2022-02-01,Eastern Switzerland,"New Zealand, Oceania",10
2022-02-01,Eastern Switzerland,Singapore,35
2022-02-01,Eastern Switzerland,Oman,0
2022-02-01,Eastern Switzerland,Taiwan (Chinese Taipei),0
2022-02-01,Eastern Switzerland,Thailand,85
2022-02-01,Eastern Switzerland,Other West Asian countries,52
2022-02-01,Eastern Switzerland,Estonia,4
2022-02-01,Eastern Switzerland,Latvia,10
2022-02-01,Eastern Switzerland,Lithuania,50
2022-02-01,Eastern Switzerland,Saudi Arabia,178
2022-02-01,Eastern Switzerland,United Arab Emirates,64
2022-02-01,Eastern Switzerland,Croatia,102
2022-02-01,Eastern Switzerland,Romania,437
2022-02-01,Eastern Switzerland,Russia,404
2022-02-01,Eastern Switzerland,Slovakia,89
2022-02-01,Eastern Switzerland,Slovenia,121
2022-02-01,Eastern Switzerland,Czechia,389
2022-02-01,Eastern Switzerland,Ukraine,137
2022-02-01,Eastern Switzerland,Serbia,113
2022-02-01,Zurich Region,Switzerland,111189
2022-02-01,Zurich Region,Germany,31368
2022-02-01,Zurich Region,France,6610
2022-02-01,Zurich Region,Italy,6642
2022-02-01,Zurich Region,Austria,3875
2022-02-01,Zurich Region,United Kingdom,11233
2022-02-01,Zurich Region,Irland,1075
2022-02-01,Zurich Region,Netherlands,3913
2022-02-01,Zurich Region,Belgium,1783
2022-02-01,Zurich Region,Luxembourg,808
2022-02-01,Zurich Region,Denmark,1379
2022-02-01,Zurich Region,Sweden,1416
2022-02-01,Zurich Region,Norway,579
2022-02-01,Zurich Region,Finland,597
2022-02-01,Zurich Region,Spain,3954
2022-02-01,Zurich Region,Portugal,1277
2022-02-01,Zurich Region,Greece,978
2022-02-01,Zurich Region,Turkey,1058
2022-02-01,Zurich Region,Other European countries,1248
2022-02-01,Zurich Region,Liechtenstein,236
2022-02-01,Zurich Region,Iceland,611
2022-02-01,Zurich Region,Poland,1440
2022-02-01,Zurich Region,Hungary,601
2022-02-01,Zurich Region,Belarus,43
2022-02-01,Zurich Region,Bulgaria,454
2022-02-01,Zurich Region,Malta,250
2022-02-01,Zurich Region,Cyprus,232
2022-02-01,Zurich Region,Chile,287
2022-02-01,Zurich Region,United States,15267
2022-02-01,Zurich Region,Canada,1234
2022-02-01,Zurich Region,Mexico,497
2022-02-01,Zurich Region,Brazil,3522
2022-02-01,Zurich Region,Argentina,308
2022-02-01,Zurich Region,Other South American countries,614
2022-02-01,Zurich Region,Other Central American countries,755
2022-02-01,Zurich Region,Egypt,368
2022-02-01,Zurich Region,Other North African countries,231
2022-02-01,Zurich Region,South Africa,289
2022-02-01,Zurich Region,Other African countries,359
2022-02-01,Zurich Region,Bahrain,44
2022-02-01,Zurich Region,Israel,1360
2022-02-01,Zurich Region,India,1844
2022-02-01,Zurich Region,Japan,505
